Line	Spkr	StTime	Content	EnTime
1167	VLD_se0_ag4_f_02	1263.1209	And they tried to be nice,	1264.7530
1168	VLD_se0_ag4_f_02	1264.7530	(pause 0.09)	1264.8462
1169	VLD_se0_ag4_f_02	1264.8462	but you could tell, they-	1266.0399
1170	VLD_se0_ag4_f_02	1266.0399	(pause 1.18)	1267.2150
1171	VLD_se0_ag4_f_02	1267.2150	it hadn't got there.	1268.1709
1172	VLD_se0_ag4_f_02	1268.1709	(pause 0.45)	1268.6185
1173	VLD_se0_ag4_f_02	1268.6185	[<laugh>]	1269.6572
1174	VLD_int_01	1268.6185	[Hm.]	1268.9531
1175	VLD_se0_ag4_f_02	1270.4639	Yeah.	1270.9861
1176	VLD_int_01	1271.4804	Do remember like the first time that you went to a place that ha- used to be whites and colors and that you	1275.8857
1177	VLD_int_01	1275.8857	(pause 0.39)	1276.2773
1178	VLD_int_01	1276.2773	went in?	1276.7716
1179	VLD_se0_ag4_f_02	1277.7182	Well, I experience is, I went to a filling station one time, we was on our way to Tampa,	1282.3953
1180	VLD_se0_ag4_f_02	1282.3953	(pause 0.89)	1283.2812
1181	VLD_se0_ag4_f_02	1283.2812	and,	1283.6951
1182	VLD_se0_ag4_f_02	1283.6951	(pause 0.76)	1284.4551
1183	VLD_se0_ag4_f_02	1284.4551	they had a sign up there, white only,	1286.6234
1184	VLD_se0_ag4_f_02	1286.6234	(pause 0.54)	1287.1596
1185	VLD_se0_ag4_f_02	1287.1596	to the	1287.5326
1186	VLD_se0_ag4_f_02	1287.5326	(pause 0.77)	1288.3067
1187	VLD_se0_ag4_f_02	1288.3067	service station.	1289.2439
1188	VLD_se0_ag4_f_02	1289.2439	(pause 0.39)	1289.6344
1189	VLD_se0_ag4_f_02	1289.6344	So, we filled up with gas, and so I told the lady. I said, I'm going in this bathroom.	1294.3486
1190	VLD_se0_ag4_f_02	1294.3486	(pause 0.83)	1295.1821
1191	VLD_se0_ag4_f_02	1295.1821	I said, oh, we can't make it til the next stop, you know.	1297.8540
1192	VLD_se0_ag4_f_02	1297.8540	(pause 0.63)	1298.4835
1193	VLD_se0_ag4_f_02	1298.4835	So,	1298.7866
1194	VLD_se0_ag4_f_02	1298.7866	(pause 0.14)	1298.9218
1195	VLD_se0_ag4_f_02	1298.9218	I went on in there, and so, when I come out, the man said, um,	1302.4085
1196	VLD_se0_ag4_f_02	1302.4085	(pause 0.59)	1303.0007
1197	VLD_se0_ag4_f_02	1303.0007	did you see that sign? I said, I sure did.	1305.3554
1198	VLD_se0_ag4_f_02	1305.3554	(pause 0.89)	1306.2460
1199	VLD_se0_ag4_f_02	1306.2460	But, I had to go to the bathroom.	1308.1613
1200	VLD_se0_ag4_f_02	1308.1613	(pause 0.84)	1309.0007
1201	VLD_se0_ag4_f_02	1309.0007	And we filled up with gas, why can't we use the bathroom?	1312.2227
1202	VLD_se0_ag4_f_02	1312.2227	(pause 0.59)	1312.8103
1203	VLD_se0_ag4_f_02	1312.8103	So, he was surprised that I said that, so he say,	1315.5975
1204	VLD_se0_ag4_f_02	1315.5975	(pause 0.38)	1315.9799
1205	VLD_se0_ag4_f_02	1315.9799	oh.	1316.3716
1206	VLD_se0_ag4_f_02	1316.3716	(pause 0.93)	1317.3041
1207	VLD_se0_ag4_f_02	1317.3041	Well.	1317.6678
1208	VLD_se0_ag4_f_02	1317.6678	(pause 0.24)	1317.9103
1209	VLD_se0_ag4_f_02	1317.9103	It was the white bathroom.	1319.5039
1210	VLD_se0_ag4_f_02	1319.5039	(pause 1.92)	1321.4250
1211	VLD_se0_ag4_f_02	1321.4250	So, that was it (laughing). We didn't have any o- (laughing).	1323.4580
1212	VLD_se0_ag4_f_02	1323.4580	(pause 0.42)	1323.8777
1213	VLD_se0_ag4_f_02	1323.8777	He was red as fire. (laughing)	1325.5446
1214	VLD_se0_ag4_f_02	1325.5446	(pause 0.11)	1325.6518
1215	VLD_se0_ag4_f_02	1325.6518	<laugh> But, he just said na-	1326.7629
1216	VLD_se0_ag4_f_02	1326.7629	(pause 0.43)	1327.1965
1217	VLD_se0_ag4_f_02	1327.1965	he said, did you see that sign?	1328.9218
1218	VLD_int_01	1332.2169	And he didn't say	1332.9163
1219	VLD_int_01	1332.9163	(pause 0.10)	1333.0189
1220	VLD_int_01	1333.0189	but that was it?	1333.5831
1221	VLD_se0_ag4_f_02	1333.7735	[Mm-mm.]	1334.1051
1222	VLD_int_01	1333.7735	[There was nothing. He didn't get violent or anything else?]	1336.0023
1223	VLD_se0_ag4_f_02	1334.3578	[Mm-hm. No, didn't no. We] didn't have any violence, mm-mm.	1337.4307
1224	VLD_se0_ag4_f_02	1338.1441	Like, some people. You know, you seen all over the county how they beat 'em and /??/ but I can't remember nothing like that- nothing but just a accident up at the	1346.3325
1225	VLD_se0_ag4_f_02	1346.3325	(pause 0.38)	1346.7077
1226	VLD_se0_ag4_f_02	1346.7077	Crest store.	1347.5703
1227	VLD_se0_ag4_f_02	1347.5703	(pause 0.59)	1348.1636
1228	VLD_se0_ag4_f_02	1348.1636	The police just got him and dragged him out of /then/	1350.6198
1229	VLD_se0_ag4_f_02	1350.6198	(pause 0.73)	1351.3516
1230	VLD_se0_ag4_f_02	1351.3516	put him in jail.	1352.2656
1231	VLD_int_01	1354.1868	So, by the time your kids went to school, the schools, were they [integrated?]	1356.9352
1232	VLD_se0_ag4_f_02	1356.4875	[Oh, yeah.] They was integrated.	1357.7885
1233	VLD_se0_ag4_f_02	1357.8724	Yeah.	1358.1568
1234	VLD_int_01	1358.3713	Okay, i-	1359.0148
1235	VLD_se0_ag4_f_02	1359.0988	No they didn't.	1360.0363
1236	VLD_se0_ag4_f_02	1360.0363	(pause 0.11)	1360.1436
1237	VLD_se0_ag4_f_02	1360.1436	They didn't integrate until seventy	1362.8061
1238	VLD_se0_ag4_f_02	1362.8061	(pause 1.22)	1364.0266
1239	VLD_se0_ag4_f_02	1364.0266	one.	1364.7214
1240	VLD_se0_ag4_f_02	1364.7214	(pause 0.61)	1365.3322
1241	VLD_se0_ag4_f_02	1365.3322	Seventy-one.	1366.2695
1242	VLD_se0_ag4_f_02	1366.2695	(pause 0.59)	1366.8617
1243	VLD_se0_ag4_f_02	1366.8617	Cause that's when, um,	1368.0414
1244	VLD_se0_ag4_f_02	1368.0414	(pause 0.08)	1368.1207
1245	VLD_se0_ag4_f_02	1368.1207	they had to go to the	1369.2164
1246	VLD_se0_ag4_f_02	1369.2164	(pause 0.22)	1369.4356
1247	VLD_se0_ag4_f_02	1369.4356	Valdosta High.	1370.4416
1248	VLD_se0_ag4_f_02	1370.4416	(pause 2.01)	1372.4513
1249	VLD_se0_ag4_f_02	1372.4513	Cause he- we had Pinevale.	1374.0274
1250	VLD_int_01	1374.0554	Mm-hm.	1374.5030
1251	VLD_se0_ag4_f_02	1374.7035	And when Pinevale closed, the all had to go to Valdo- cause my oldest daughter-	1378.4980
1252	VLD_se0_ag4_f_02	1378.4980	(pause 1.71)	1380.2046
1253	VLD_se0_ag4_f_02	1380.2046	They um	1380.8667
1254	VLD_se0_ag4_f_02	1380.8667	(pause 0.71)	1381.5755
1255	VLD_se0_ag4_f_02	1381.5755	yeah. They had-	1382.1432
1256	VLD_se0_ag4_f_02	1382.1432	(pause 0.11)	1382.2551
1257	VLD_se0_ag4_f_02	1382.2551	that's when they started.	1383.3136
1258	VLD_se0_ag4_f_02	1383.3136	(pause 0.34)	1383.6540
1259	VLD_se0_ag4_f_02	1383.6540	In seventy-one.	1384.6612
1260	VLD_int_01	1386.9926	Was school. How- Mm.	1388.1479
1261	VLD_int_01	1388.1479	(pause 0.96)	1389.1084
1262	VLD_int_01	1389.1084	Mkay. So, now you get to see it from the other side,	1391.2487
1263	VLD_int_01	1391.2487	(pause 0.11)	1391.3559
1264	VLD_int_01	1391.3559	how was the education? Do you feel, was it	1393.2024
1265	VLD_int_01	1393.2024	(pause 0.17)	1393.3703
1266	VLD_int_01	1393.3703	[better?]	1394.0266
1267	VLD_se0_ag4_f_02	1393.7422	[It's] much better, cause they got to	1395.7379
1268	VLD_se0_ag4_f_02	1396.0970	learn what they were learning.	1397.9481
1269	VLD_se0_ag4_f_02	1397.9481	(pause 0.28)	1398.2232
1270	VLD_se0_ag4_f_02	1398.2232	they couldn't give separate books and stuff like that. They had to do it, you know, equally.	1402.8663
1271	VLD_se0_ag4_f_02	1402.8663	(pause 1.18)	1404.0414
1272	VLD_se0_ag4_f_02	1404.0414	Yes.	1404.2839
1273	VLD_se0_ag4_f_02	1404.2839	(pause 0.09)	1404.3771
1274	VLD_se0_ag4_f_02	1404.3771	Cause,	1404.8481
1275	VLD_se0_ag4_f_02	1404.8481	(pause 0.34)	1405.1885
1276	VLD_se0_ag4_f_02	1405.1885	I don't know well you know m-	1406.1805
1277	VLD_se0_ag4_f_02	1406.1805	(pause 0.14)	1406.3157
1278	VLD_se0_ag4_f_02	1406.3157	re-	1406.5768
1279	VLD_se0_ag4_f_02	1406.5768	(pause 0.45)	1407.0292
1280	VLD_se0_ag4_f_02	1407.0292	Mr. /RD-NAME-3/.	1408.4047
1281	VLD_int_01	1408.8570	Mm-mm.	1409.1741
1282	VLD_se0_ag4_f_02	1409.7383	Well, he was the	1410.5310
1283	VLD_se0_ag4_f_02	1410.5310	(pause 2.63)	1413.1582
1284	VLD_se0_ag4_f_02	1413.1582	he was the uh,	1414.0908
1285	VLD_se0_ag4_f_02	1414.0908	(pause 0.18)	1414.2679
1286	VLD_se0_ag4_f_02	1414.2679	vice president	1415.4383
1287	VLD_se0_ag4_f_02	1415.4383	(pause 2.37)	1417.8106
1288	VLD_se0_ag4_f_02	1417.8106	No, he was the	1418.4541
1289	VLD_se0_ag4_f_02	1418.4541	(pause 0.31)	1418.7665
1290	VLD_se0_ag4_f_02	1418.7665	he was the superintendent at the middle school.	1421.6295
1291	VLD_int_01	1422.1284	Mm-hm.	1422.4875
1292	VLD_se0_ag4_f_02	1422.6274	They let him beat 'em /?/.	1423.5262
1293	VLD_se0_ag4_f_02	1423.5262	(pause 0.62)	1424.1510
1294	VLD_se0_ag4_f_02	1424.1510	And so, when they segregated,	1425.9509
1295	VLD_se0_ag4_f_02	1425.9509	(pause 0.70)	1426.6550
1296	VLD_se0_ag4_f_02	1426.6550	the	1426.7855
1297	VLD_se0_ag4_f_02	1426.7855	(pause 0.09)	1426.8741
1298	VLD_se0_ag4_f_02	1426.8741	children walked out.	1428.0119
1299	VLD_se0_ag4_f_02	1428.0119	(pause 0.37)	1428.3802
1300	VLD_se0_ag4_f_02	1428.3802	The black children walk out.	1429.9738
1301	VLD_se0_ag4_f_02	1429.9738	(pause 0.71)	1430.6872
1302	VLD_se0_ag4_f_02	1430.6872	And he was in charge of getting 'em all back to school.	1433.8067
1303	VLD_se0_ag4_f_02	1433.8067	(pause 0.44)	1434.2450
1304	VLD_se0_ag4_f_02	1434.2450	Back in school.	1435.1123
1305	VLD_se0_ag4_f_02	1435.1123	(pause 0.06)	1435.1729
1306	VLD_se0_ag4_f_02	1435.1729	Cause	1435.3630
1307	VLD_se0_ag4_f_02	1435.3630	(pause 0.74)	1436.0997
1308	VLD_se0_ag4_f_02	1436.0997	they weren't showing difficulties, you know and na-	1438.5850
1309	VLD_se0_ag4_f_02	1438.5850	(pause 0.09)	1438.6783
1310	VLD_se0_ag4_f_02	1438.6783	and	1439.0187
1311	VLD_se0_ag4_f_02	1439.0187	(pause 0.07)	1439.0886
1312	VLD_se0_ag4_f_02	1439.0886	children had been black all their lives, so they really didn't wanna mix.	1442.8831
1313	VLD_int_01	1443.4100	Hm.	1443.8390
1314	VLD_se0_ag4_f_02	1444.1887	But um,	1444.7809
1315	VLD_se0_ag4_f_02	1444.7809	(pause 2.08)	1446.8652
1316	VLD_se0_ag4_f_02	1446.8652	yeah, that was in seventy-one, I believe it was. Yeah.	1449.8296
1317	VLD_int_01	1450.6876	So, when did-	1451.2751
1318	VLD_int_01	1451.2751	(pause 0.32)	1451.5969
1319	VLD_int_01	1451.5969	when did black people really like in-	1453.3507
1320	VLD_int_01	1453.3507	(pause 0.12)	1453.4719
1321	VLD_int_01	1453.4719	that you could see started really going to college?	1455.8780
1322	VLD_int_01	1455.8780	(pause 0.39)	1456.2696
1323	VLD_int_01	1456.2696	Like going to S- BSU or BSC at the time or even any	1460.2370
1324	VLD_int_01	1460.2370	(pause 0.11)	1460.3443
1325	VLD_int_01	1460.3443	[that you knew.]	1461.0903
1326	VLD_se0_ag4_f_02	1460.4189	[Any school.]	1461.1463
1327	VLD_se0_ag4_f_02	1461.5473	Well, cause	1462.0276
1328	VLD_se0_ag4_f_02	1462.0276	(pause 0.07)	1462.0929
1329	VLD_se0_ag4_f_02	1462.0929	bu- but before then,	1463.5978
1330	VLD_se0_ag4_f_02	1463.5978	(pause 0.26)	1463.8543
1331	VLD_se0_ag4_f_02	1463.8543	uh,	1464.2973
1332	VLD_se0_ag4_f_02	1464.2973	(pause 0.31)	1464.6050
1333	VLD_se0_ag4_f_02	1464.6050	before they started here,	1466.0412
1334	VLD_se0_ag4_f_02	1466.0412	(pause 0.56)	1466.6007
1335	VLD_se0_ag4_f_02	1466.6007	t- uh, the older people like	1468.8211
1336	VLD_se0_ag4_f_02	1468.8211	(pause 0.46)	1469.2780
1337	VLD_se0_ag4_f_02	1469.2780	eighty something years old now	1470.7655
1338	VLD_se0_ag4_f_02	1470.7655	(pause 0.47)	1471.2332
1339	VLD_se0_ag4_f_02	1471.2332	they went to school like Fort Valley, and Albany State, [Savannah] State.	1475.1733
1340	VLD_int_01	1474.1102	[Mm-hm.]	1474.6650
1341	VLD_se0_ag4_f_02	1475.9695	All black [colleges.]	1477.3544
1342	VLD_int_01	1477.1865	[Right.]	1477.4849
1343	VLD_se0_ag4_f_02	1478.1471	Yeah.	1478.5061
1344	VLD_se0_ag4_f_02	1478.5061	(pause 0.99)	1479.4947
1345	VLD_se0_ag4_f_02	1479.4947	So,	1479.8490
1346	VLD_se0_ag4_f_02	1479.8490	(pause 0.30)	1480.1517
1347	VLD_se0_ag4_f_02	1480.1517	m-	1480.2502
1348	VLD_se0_ag4_f_02	1480.2502	(pause 0.23)	1480.4833
1349	VLD_se0_ag4_f_02	1480.4833	e- they had started going to s-	1482.0034
1350	VLD_se0_ag4_f_02	1482.0034	(pause 0.27)	1482.2739
1351	VLD_se0_ag4_f_02	1482.2739	uh,	1482.7262
1352	VLD_se0_ag4_f_02	1482.7262	(pause 0.12)	1482.8428
1353	VLD_se0_ag4_f_02	1482.8428	college before they,	1484.0052
1354	VLD_se0_ag4_f_02	1484.0052	(pause 0.56)	1484.5647
1355	VLD_se0_ag4_f_02	1484.5647	you know, Valdosta State got started.	1486.6096
1356	VLD_se0_ag4_f_02	1486.6096	(pause 1.04)	1487.6447
1357	VLD_se0_ag4_f_02	1487.6447	And most of 'em come back, and was teachers and different things, and they could really help their children.	1492.7073
1358	VLD_se0_ag4_f_02	1492.7073	(pause 2.64)	1495.3515
1359	VLD_se0_ag4_f_02	1495.3515	Yeah.	1495.7339
1360	VLD_int_01	1498.0455	So.	1498.4652
1361	VLD_int_01	1498.4652	(pause 1.69)	1500.1531
1362	VLD_int_01	1500.1531	So, then, okay. So, now let's go back to	1502.6474
1363	VLD_int_01	1502.6474	(pause 0.33)	1502.9785
1364	VLD_int_01	1502.9785	thinking about	1503.5706
1365	VLD_int_01	1503.5706	(pause 0.40)	1503.9670
1366	VLD_int_01	1503.9670	let's fast forward a little bit. Thinking about today,	1505.9360
1367	VLD_se0_ag4_f_02	1506.1459	Mm-hm.	1506.5142
1368	VLD_int_01	1506.6495	and thinking about	1507.3734
1369	VLD_int_01	1507.3734	(pause 0.11)	1507.4853
1370	VLD_int_01	1507.4853	when you were younger. What do you f- how do you feel like is the race relations in Valdosta now?	1511.4243
1371	VLD_int_01	1511.4243	(pause 1.13)	1512.5574
1372	VLD_int_01	1512.5574	Like,	1512.7859
1373	VLD_int_01	1512.7859	(pause 0.07)	1512.8512
1374	VLD_int_01	1512.8512	the whites, the blacks,	1514.2349
1375	VLD_int_01	1514.2349	(pause 0.27)	1514.5007
1376	VLD_int_01	1514.5007	do you feel like it's still segregated in a [way?]	1516.1840
1377	VLD_se0_ag4_f_02	1516.0022	[No.] I	1516.6363
1378	VLD_se0_ag4_f_02	1516.7202	think they gets along pretty good now.	1518.8185
1379	VLD_se0_ag4_f_02	1518.8185	(pause 0.25)	1519.0703
1380	VLD_se0_ag4_f_02	1519.0703	Uh-huh. I really do.	1520.1288
1381	VLD_int_01	1521.5592	Um.	1522.1187
1382	VLD_int_01	1522.1187	(pause 0.08)	1522.1980
1383	VLD_int_01	1522.1980	And then,	1522.9627
1384	VLD_int_01	1522.9627	(pause 0.11)	1523.0700
1385	VLD_int_01	1523.0700	what do you think about	1524.5574
1386	VLD_int_01	1524.5574	(pause 0.86)	1525.4154
1387	VLD_int_01	1525.4154	you know how people talk about different sides of town?	1527.5384
1388	VLD_se0_ag4_f_02	1527.6736	Mm-hm.	1528.1259
1389	VLD_int_01	1528.1259	Tell me about the different sides of town.	1529.7533
1390	VLD_se0_ag4_f_02	1532.1442	<ts> Well, we didn't know nothing about the white side of town (laughing). We always stayed in-	1536.1677
1391	VLD_se0_ag4_f_02	1536.1677	(pause 0.34)	1536.5081
1392	VLD_se0_ag4_f_02	1536.5081	in this side of the	1537.4955
1393	VLD_se0_ag4_f_02	1537.4955	(pause 0.42)	1537.9152
1394	VLD_se0_ag4_f_02	1537.9152	Magno- I mean	1539.0016
1395	VLD_se0_ag4_f_02	1539.0016	(pause 0.19)	1539.1883
1396	VLD_se0_ag4_f_02	1539.1883	Westside, they had their little side, and I think Tom Town, they called it out here.	1543.5871
1397	VLD_se0_ag4_f_02	1543.5871	(pause 0.45)	1544.0361
1398	VLD_se0_ag4_f_02	1544.0361	They had their's, but	1545.1599
1399	VLD_se0_ag4_f_02	1545.1599	(pause 0.47)	1545.6262
1400	VLD_se0_ag4_f_02	1545.6262	now,	1546.2883
1401	VLD_se0_ag4_f_02	1546.2883	(pause 0.36)	1546.6520
1402	VLD_se0_ag4_f_02	1546.6520	they all over Valdosta. You buy a house or	1549.7564
1403	VLD_se0_ag4_f_02	1549.7564	(pause 0.23)	1549.9848
1404	VLD_se0_ag4_f_02	1549.9848	build a house anywhere you wanna.	1551.5842
1405	VLD_int_01	1553.5461	And you feel like it's- it's- it's good?	1555.3134
1406	VLD_se0_ag4_f_02	1555.3134	It's good.	1555.9196
1407	VLD_se0_ag4_f_02	1556.0128	Better.	1556.3485
1408	VLD_int_01	1556.5770	So now let's talk about	1557.9712
1409	VLD_int_01	1557.9712	(pause 0.37)	1558.3443
1410	VLD_int_01	1558.3443	church.	1558.9411
1411	VLD_int_01	1558.9411	(pause 0.11)	1559.0530
1412	VLD_int_01	1559.0530	Cause that's a very important	1560.7212
1413	VLD_int_01	1560.7212	(pause 0.58)	1561.2994
1414	VLD_int_01	1561.2994	part of-	1562.3905
1415	VLD_int_01	1562.3905	(pause 0.08)	1562.4744
1416	VLD_int_01	1562.4744	of life and	1563.9386
1417	VLD_int_01	1563.9386	(pause 0.13)	1564.0645
1418	VLD_int_01	1564.0645	especially in the South.	1565.1183
1419	VLD_int_01	1565.1183	(pause 0.54)	1565.6592
1420	VLD_int_01	1565.6592	So,	1566.1721
1421	VLD_int_01	1566.1721	(pause 0.77)	1566.9403
1422	VLD_int_01	1566.9403	tell me about, did you always go to church?	1568.9547
1423	VLD_se0_ag4_f_02	1569.2298	Mm-hm.	1569.6728
1424	VLD_int_01	1569.8174	Even when you were younger?	1570.6287
1425	VLD_se0_ag4_f_02	1570.6287	<ts> Yeah. we was	1571.3608
1426	VLD_se0_ag4_f_02	1571.4307	brought up in [church.]	1572.5626
1427	VLD_int_01	1572.3575	[So,] tell me about	1573.1315
1428	VLD_int_01	1573.2294	going to church when you were younger	1574.6050
1429	VLD_int_01	1574.6050	(pause 0.07)	1574.6796
1430	VLD_int_01	1574.6796	with your family. Like your parents and.	1576.5494
1431	VLD_se0_ag4_f_02	1576.5494	Yeah, we	1577.1882
1432	VLD_se0_ag4_f_02	1577.3141	walked to church. We ha- our church	1579.1269
1433	VLD_se0_ag4_f_02	1579.1269	(pause 0.10)	1579.2248
1434	VLD_se0_ag4_f_02	1579.2248	the church I'm a member of now, been a member of my church	1582.1764
1435	VLD_se0_ag4_f_02	1582.1764	(pause 0.75)	1582.9271
1436	VLD_se0_ag4_f_02	1582.9271	ever since nineteen forty-eight.	1584.9497
1437	VLD_int_01	1584.9497	Okay. So you	1585.5698
1438	VLD_int_01	1585.5698	(pause 0.21)	1585.7750
1439	VLD_int_01	1585.7750	grew up in [that church]	1586.7495
1440	VLD_se0_ag4_f_02	1586.4838	I /drew/ up in church.	1587.8288
1441	VLD_se0_ag4_f_02	1588.2137	So, we always walked.	1589.4960
1442	VLD_se0_ag4_f_02	1589.4960	(pause 0.42)	1589.9203
1443	VLD_se0_ag4_f_02	1589.9203	Cause we was right right round here on South Street. We walked to this church up here.	1593.6402
1444	VLD_se0_ag4_f_02	1593.6402	(pause 0.79)	1594.4282
1445	VLD_se0_ag4_f_02	1594.4282	And my parents, they was a member out at, um,	1597.7051
1446	VLD_se0_ag4_f_02	1597.7051	(pause 0.28)	1597.9895
1447	VLD_se0_ag4_f_02	1597.9895	out here on forty-one.	1599.3930
1448	VLD_se0_ag4_f_02	1599.3930	(pause 0.63)	1600.0272
1449	VLD_se0_ag4_f_02	1600.0272	And they only had church once a month.	1602.0649
1450	VLD_se0_ag4_f_02	1602.0649	(pause 0.15)	1602.2176
1451	VLD_se0_ag4_f_02	1602.2176	That was the first Sunday.	1603.4299
1452	VLD_se0_ag4_f_02	1603.4299	(pause 0.49)	1603.9242
1453	VLD_se0_ag4_f_02	1603.9242	So, we were living next door to a lady that belongs to Morning Star, so she said, we can have those children in Sunday school	1610.1387
1454	VLD_se0_ag4_f_02	1610.1387	(pause 0.07)	1610.2133
1455	VLD_se0_ag4_f_02	1610.2133	every Sunday cause we had	1611.8080
1456	VLD_se0_ag4_f_02	1611.8080	(pause 0.24)	1612.0458
1457	VLD_se0_ag4_f_02	1612.0458	always had church every Sunday	1613.7091
1458	VLD_se0_ag4_f_02	1613.7091	(pause 0.36)	1614.0682
1459	VLD_se0_ag4_f_02	1614.0682	at Morning Star.	1615.0148
1460	VLD_int_01	1615.0384	Mm.	1615.4327
1461	VLD_se0_ag4_f_02	1615.5090	But you know those kind of little country churches and	1617.7461
1462	VLD_se0_ag4_f_02	1617.7461	(pause 0.49)	1618.2403
1463	VLD_se0_ag4_f_02	1618.2403	lot of 'em just had once a month. Some of 'em had two.	1620.7863
1464	VLD_se0_ag4_f_02	1620.7863	(pause 0.81)	1621.5930
1465	VLD_se0_ag4_f_02	1621.5930	But, mostly was once.	1622.9685
1466	VLD_se0_ag4_f_02	1622.9685	(pause 0.51)	1623.4803
1467	VLD_se0_ag4_f_02	1623.4803	But,	1623.7321
1468	VLD_se0_ag4_f_02	1623.7321	(pause 0.16)	1623.8953
1469	VLD_se0_ag4_f_02	1623.8953	I've always been in church.	1625.3827
1470	VLD_int_01	1627.3443	Were you- did you d- what did you do at church? Usher? Sing?	1630.3612
1471	VLD_se0_ag4_f_02	1630.3845	I sang in the choir.	1631.7694
1472	VLD_se0_ag4_f_02	1631.7694	(pause 0.83)	1632.6029
1473	VLD_se0_ag4_f_02	1632.6029	I was president of my mission	1634.3515
1474	VLD_se0_ag4_f_02	1634.3515	(pause 0.46)	1634.8085
1475	VLD_se0_ag4_f_02	1634.8085	for thirty years.	1635.9742
1476	VLD_se0_ag4_f_02	1635.9742	(pause 1.59)	1637.5596
1477	VLD_se0_ag4_f_02	1637.5596	I did-	1638.3896
1478	VLD_se0_ag4_f_02	1638.3896	(pause 1.48)	1639.8666
1479	VLD_se0_ag4_f_02	1639.8666	No, I did no usher. I didn't like ushering.	1641.9229
1480	VLD_se0_ag4_f_02	1641.9229	(pause 0.57)	1642.4964
1481	VLD_se0_ag4_f_02	1642.4964	[<laugh>]	1643.1632
1482	VLD_int_01	1642.9534	[Why] not?	1643.3357
1483	VLD_se0_ag4_f_02	1643.8708	Cause people won't do what you say. You tell 'em to sit here, and they gonna say I'm wanna sit over there.	1648.2213
1484	VLD_se0_ag4_f_02	1648.2213	(pause 0.35)	1648.5710
1485	VLD_se0_ag4_f_02	1648.5710	<laugh>	1650.7250
1486	VLD_se0_ag4_f_02	1650.7250	(pause 0.55)	1651.2705
1487	VLD_se0_ag4_f_02	1651.2705	I wasn't a good greeter.	1652.5901
1488	VLD_int_01	1652.6974	[<laugh>]	1654.2305
1489	VLD_se0_ag4_f_02	1653.2047	[And you- a usher should] be a good greeter, smiling,	1656.6803
1490	VLD_se0_ag4_f_02	1657.0626	and be nice.	1658.0885
1491	VLD_se0_ag4_f_02	1658.0885	(pause 0.57)	1658.6545
1492	VLD_se0_ag4_f_02	1658.6545	And see, if you can't be nice, and I wasn't nice,	1661.2820
1493	VLD_se0_ag4_f_02	1661.2820	(pause 0.25)	1661.5366
1494	VLD_se0_ag4_f_02	1661.5366	you know, that nice.	1662.6342
1495	VLD_se0_ag4_f_02	1662.6342	(pause 0.17)	1662.8010
1496	VLD_se0_ag4_f_02	1662.8010	<laugh>	1664.6845
1497	VLD_int_01	1665.0884	So you- that wasn't [your calling?]	1666.5576
1498	VLD_se0_ag4_f_02	1665.9957	[Mm-hm.] And I	1666.9264
1499	VLD_se0_ag4_f_02	1667.0186	taught Sunday school a while when I got out /?/.	1669.7757
1500	VLD_se0_ag4_f_02	1669.7757	(pause 0.84)	1670.6186
1501	VLD_se0_ag4_f_02	1670.6186	And I always helped with the young peoples at church.	1673.2485
1502	VLD_se0_ag4_f_02	1673.2485	(pause 0.96)	1674.2100
1503	VLD_se0_ag4_f_02	1674.2100	Cause I had children.	1675.5447
1504	VLD_se0_ag4_f_02	1675.5447	(pause 0.49)	1676.0320
1505	VLD_se0_ag4_f_02	1676.0320	And so,	1676.6071
1506	VLD_se0_ag4_f_02	1676.6071	(pause 0.15)	1676.7564
1507	VLD_se0_ag4_f_02	1676.7564	just,	1677.0929
1508	VLD_se0_ag4_f_02	1677.0929	(pause 0.63)	1677.7251
1509	VLD_se0_ag4_f_02	1677.7251	teach the other folk's children, you got to carry your own, so my four was always in church.	1682.3154
1510	VLD_se0_ag4_f_02	1682.3154	(pause 0.84)	1683.1549
1511	VLD_se0_ag4_f_02	1683.1549	/RD-NAME-3/	1684.0520
1512	VLD_se0_ag4_f_02	1684.0520	(pause 0.64)	1684.6910
1513	VLD_se0_ag4_f_02	1684.6910	He the only one stop when he was sixteen, he got a job so he wouldn't have to go to church	1689.7634
1514	VLD_se0_ag4_f_02	1689.7634	(pause 0.71)	1690.4746
1515	VLD_se0_ag4_f_02	1690.4746	on Sunday.	1691.2297
1516	VLD_se0_ag4_f_02	1691.2297	(pause 1.18)	1692.4136
1517	VLD_se0_ag4_f_02	1692.4136	So, uh. Huh.	1693.2214
1518	VLD_se0_ag4_f_02	1693.2214	(pause 0.36)	1693.5814
1519	VLD_se0_ag4_f_02	1693.5814	Cause I always say, if you live with me,	1695.6273
1520	VLD_se0_ag4_f_02	1695.6273	(pause 0.98)	1696.6107
1521	VLD_se0_ag4_f_02	1696.6107	you gonna go to church,	1698.0624
1522	VLD_se0_ag4_f_02	1698.0624	(pause 0.43)	1698.4970
1523	VLD_se0_ag4_f_02	1698.4970	and do what I say do.	1699.8931
1524	VLD_se0_ag4_f_02	1699.8931	(pause 1.11)	1701.0039
1525	VLD_se0_ag4_f_02	1701.0039	So, if you don't wanna do that, just move.	1702.9751
1526	VLD_int_01	1703.9326	[<laugh>]	1704.6693
1527	VLD_se0_ag4_f_02	1704.0725	[<laugh>]	1704.5947
